Name,Ventas por Tienda y Division,Ventas Presidencia,Operativo Diario,Indicadores Presidencia,Tendencia Firme / No Firme, Ecommerce, Outlet,Ventas Viajes Palacio,Ventas Restaurantes,Operativo Mensual,Operativo Fin de Semana y Semanal,Operativo Anual,Item ID (auto generated),Commentario
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia entre ECC y PDTA del -1 % en Ventas por Internet. Dicha variación se encuentra dentro del margen establecido. Adicionalmente, se presentó un error al generar dos de los reportes (Boutiques y Tendencia y Dirección), el cual consistía en que el server no reconocía la vigencia de licencia; para resolverlo se reiniciaron los servicios de Tableau y se procedió a generar los reportes faltantes. Esto generó un atraso en la entrega de reportes, mismos que se entregaron a las 08:01 hrs."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia entre ECC y PDTA del 7% en Casa Palacio Antara, -1% en Ventas por Internet y 1% en Tienda Durango. Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia entre ECC y PDTA del 2% en Casa Palacio Santa Fe y del -1% en Ventas por Internet. Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia entre ECC y PDTA del 1% en Tienda Santa Fe y 1% en Tienda Nuevo Coyoacán. Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,N/A,"Se presenta una diferencia entre ECC y PDTA del 1% en Tienda Durango Perisur. Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia entre ECC y PDTA del 3% en tienda Santa Fe. Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia entre ECC y PDTA del -1% en Ventas por Internet, -1% en Ventas por Teléfono. Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia entre ECC y PDTA del 2% en Tienda Nuevo Coyoacán, -1% en Ventas por Teléfono, -1% en Ventas por Internet. Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia entre ECC y PDTA del 2% en Tienda Durango, 1% en Tienda Polanco, 2% en Tienda Nuevo Coyoacán. Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia entre ECC y PDTA del 1% en Tienda Durango, 1% en Tienda Nuevo Coyoacan, -1% en Ventas por Teléfono. Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia entre ECC y PDTA del 2% en Tienda Durango y 1% en Tienda Nuevo Coyoacán. Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,N/A,"Se presenta una diferencia entre ECC y PDTA del 1% en Tienda Durango y 2% en Tienda Perisur y 2% en Tienda Nuevo Coyoacán. Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia entre ECC y PDTA del 1% en Tienda Durango, 1%  en Tienda Polanco y 1% en Tienda Nuevo Coyoacán. Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia entre ECC y PDTA del -1% en Ventas por Internet. Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia entre ECC y PDTA del 2% en tienda nuevo Coyoacán, -1% Ventas por Internet. Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia entre ECC y PDTA del 1% en tienda centro, 1% en Tienda Puebla, 1% en Tienda Satélite, 1% en Tienda Interlomas, 1% en Tienda Veracruz. Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia entre ECC y PDTA del 1% en Tienda Nuevo Coyoacán. Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia entre ECC y PDTA del 1% en Tienda Tienda Perisur y -1% en Ventas por Internet. Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,N/A,"Se presenta una diferencia entre ECC y PDTA del 2% en Tienda Durango,1% en Tienda Perisur y 1% en Ventas por Internet. Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia entre ECC y PDTA del 29% en casa Palacio Santa Fe,10% en Boutique Mango Antara 1% en Tienda Santa Fe y -1% en Ventas por Internet. Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia entre ECC y PDTA del 1% en Tienda Interlomas y 1% en Ventas por Internet. Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia entre ECC y PDTA del 3% en Tienda Polanco, -1% Ventas por Internet. Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,NO,OK,N/A,N/A,N/A,N/A,"Derivado de que el proveedor no proporcionó el archivo viajes_palacio.csv, el equipo no realizó el envío del “Reporte Ventas Viajes Palacio”. Esto en cumplimiento con el protocolo establecido, ya que, en ausencia del archivo, el reporte se generaría con valores en cero."
N/A,OK,OK,OK,OK,OK,NO,OK,N/A,N/A,N/A,N/A,"Derivado de que el proveedor no proporcionó el archivo viajes_palacio.csv, el equipo no realizó el envío del “Reporte Ventas Viajes Palacio”. Esto en cumplimiento con el protocolo establecido, ya que, en ausencia del archivo, el reporte se generaría con valores en cero."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia entre ECC y PDTA del 5% en Boutique Kurt Antea Querétaro, 4% Boutique Kurt Antara y -1% en Ventas por Internet. Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia del 1% entre ECC y PDTA en Tienda Nuevo Coyoacan y 4 % entre ECC y PDTA en Casa Palacio Santa Fe . Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia del 1% entre ECC y PDTA en Tienda Interlomas. Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia del 1% entre ECC y PDTA en Ventas por Telefono. Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia del 1% entre ECC y PDTA en Tienda Nuevo Coyoacan y 2 % entre ECC y PDTA en Tienda Santa Fe . Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,N/A,
N/A,OK,OK,OK,OK,OK,OK,N/A,OK,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia del 1% entre ECC y PDTA en las tiendas Polanco y Durango. Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la operación de la cadena."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia del 1% entre ECC y PDTA en la tiendas Polanco y 3% entre ECC y PDTA en la tienda  Perisur . Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia del 1% entre ECC y PDTA en las tiendas Santa Fe  y tienda  Nueva Coyoacan. Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,N/A,"Se presenta una diferencia del 2% entre ECC y PDTA en la tienda Durango, 1% entre ECC y PDTA en la tienda  Nueva Coyoacan y 1% entre ECC y PDTA en Casa Palacio Santa Fe . Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia del 1% entre ECC y PDTA en la tienda Interlomas y -1% entre ECC y PDTA en Ventas por Telefono . Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia del 3% entre ECC y PDTA en la Tienda Santa Fe. Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia del 1% entre ECC y PDTA en las Tiendas Polanco y Ventas  Por Internet. Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia del 1% entre ECC y PDTA en las Tiendas Polanco , Ventas  Por Internet y Tienda Nuevo Coyoacán . Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia del 14% entre ECC y PDTA en Outlet Lerma, 10% entre ECC y PDTA en Outlet  Punta Norte y 4% entre ECC y PDTA en Ventas por Telefono . Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia del 2% entre ECC y PDTA en Outlet  Punta Norte. Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,N/A,"Se presenta una diferencia del 3% entre ECC y PDTA en Outlet  Punta Norte y -1% entre ECC y PDTA en Ventas por Internet . Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia del 2% entre ECC y PDTA en Tienda Nuevo Coyoacan. Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia del 2% entre ECC y PDTA en Tienda Nuevo Coyoacan. Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia del 1% entre ECC y PDTA en Tienda Polanco. Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia del 1% entre ECC y PDTA en Tienda Durango. Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se detectó una inconsistencia en los datos de los reportes "Tendencia Dirección", "Operativo Diario" y "Ventas por Tienda y División", derivada de una reclasificación. El impacto se reflejó en el total de ventas correspondiente a la división Tecnología y Experiencias, cuya información fue reclasificada bajo los nuevos nombres de división: Tecnologia (sin acento) y Nuevos Negocios, respectivamente."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia del 1% entre ECC y PDTA en Tienda Durango y Tienda Nuevo Coyoacan. Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,N/A,"Se presenta una diferencia del 1% entre ECC y PDTA en Tienda Durango. Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia del 1% entre ECC y PDTA en Tienda Leon. Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia del 1% entre ECC y PDTA en Tienda Nuevo Coyoacan. Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia del 1% entre ECC y PDTA en Tienda Santa Fe. Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia del 1% entre ECC y PDTA en Tienda Santa Fe y 2 % entre ECC y PDTA en Ventas por Telefono . Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,"Se presenta una diferencia del 2% entre ECC y PDTA en Tienda Durango. Dicha variación se encuentra dentro del margen establecido, por lo que no es necesario detener la cadena operativa."
N/A,OK,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,NO,OK,OK,OK,OK,N/A,"Derivado a que el provedor no propociono el  archivivo viajes_palacio.CSV, el equipo no realiza el envio del Reporte Ventas Viajes Palacio , esto siguiento el protocolo establecido ya que se este se mostrara en 0"
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,
N/A,OK,OK,OK,OK,OK,OK,OK,N/A,N/A,N/A,N/A,
